cyclone_id,t_zero,t_minus_24h,t_plus_24h,origin_lat,origin_lon,origin_wind,target_6h_lat,target_6h_lon,target_6h_wind,target_12h_lat,target_12h_lon,target_12h_wind,target_24h_lat,target_24h_lon,target_24h_wind,quality_status,quality_detail
2016138N10081,2016-05-20 15:00:00,2016-05-19 15:00:00,2016-05-21 15:00:00,19.8,87.3,74.1,20.5,88.7,83.3,21.4,90.4,83.3,23.5,93.0,55.6,CLEAN,CLEAN
2016138N10081,2016-05-20 18:00:00,2016-05-19 18:00:00,2016-05-21 18:00:00,20.2,88.0,83.3,20.9,89.4,83.3,21.9,91.0,83.3,24.0,94.0,55.6,CLEAN,CLEAN
2016138N10081,2016-05-20 21:00:00,2016-05-19 21:00:00,2016-05-21 21:00:00,20.5,88.7,83.3,21.4,90.4,83.3,22.6,91.5,83.3,24.3,94.5,46.3,CLEAN,CLEAN
2016138N10081,2016-05-21 00:00:00,2016-05-20 00:00:00,2016-05-22 00:00:00,20.9,89.4,83.3,21.9,91.0,83.3,23.0,92.0,64.8,24.5,94.7,37.0,CLEAN,CLEAN
2016295N13089,2016-10-22 00:00:00,2016-10-21 00:00:00,2016-10-23 00:00:00,13.9,90.1,46.3,14.5,91.4,46.3,14.9,92.1,46.3,15.5,92.8,46.3,CLEAN,CLEAN
2016295N13089,2016-10-22 03:00:00,2016-10-21 03:00:00,2016-10-23 03:00:00,14.1,90.7,46.3,14.8,91.8,46.3,15.1,92.3,46.3,15.6,92.8,55.6,CLEAN,CLEAN
2016295N13089,2016-10-22 06:00:00,2016-10-21 06:00:00,2016-10-23 06:00:00,14.5,91.4,46.3,14.9,92.1,46.3,15.3,92.5,46.3,15.6,92.8,55.6,CLEAN,CLEAN
2016295N13089,2016-10-22 09:00:00,2016-10-21 09:00:00,2016-10-23 09:00:00,14.8,91.8,46.3,15.1,92.3,46.3,15.4,92.6,46.3,15.7,92.9,55.6,CLEAN,CLEAN
2016295N13089,2016-10-22 12:00:00,2016-10-21 12:00:00,2016-10-23 12:00:00,14.9,92.1,46.3,15.3,92.5,46.3,15.5,92.8,46.3,15.8,93.0,55.6,CLEAN,CLEAN
2016295N13089,2016-10-22 15:00:00,2016-10-21 15:00:00,2016-10-23 15:00:00,15.1,92.3,46.3,15.4,92.6,46.3,15.6,92.8,55.6,15.9,93.0,55.6,CLEAN,CLEAN
2016295N13089,2016-10-22 18:00:00,2016-10-21 18:00:00,2016-10-23 18:00:00,15.3,92.5,46.3,15.5,92.8,46.3,15.6,92.8,55.6,16.0,93.1,55.6,CLEAN,CLEAN
2016295N13089,2016-10-22 21:00:00,2016-10-21 21:00:00,2016-10-23 21:00:00,15.4,92.6,46.3,15.6,92.8,55.6,15.7,92.9,55.6,16.1,93.1,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 00:00:00,2016-10-22 00:00:00,2016-10-24 00:00:00,15.5,92.8,46.3,15.6,92.8,55.6,15.8,93.0,55.6,16.3,93.1,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 03:00:00,2016-10-22 03:00:00,2016-10-24 03:00:00,15.6,92.8,55.6,15.7,92.9,55.6,15.9,93.0,55.6,16.3,93.1,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 06:00:00,2016-10-22 06:00:00,2016-10-24 06:00:00,15.6,92.8,55.6,15.8,93.0,55.6,16.0,93.1,55.6,16.5,93.1,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 09:00:00,2016-10-22 09:00:00,2016-10-24 09:00:00,15.7,92.9,55.6,15.9,93.0,55.6,16.1,93.1,55.6,16.7,92.8,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 12:00:00,2016-10-22 12:00:00,2016-10-24 12:00:00,15.8,93.0,55.6,16.0,93.1,55.6,16.3,93.1,55.6,16.7,92.5,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 15:00:00,2016-10-22 15:00:00,2016-10-24 15:00:00,15.9,93.0,55.6,16.1,93.1,55.6,16.3,93.1,55.6,16.7,92.3,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 18:00:00,2016-10-22 18:00:00,2016-10-24 18:00:00,16.0,93.1,55.6,16.3,93.1,55.6,16.5,93.1,55.6,16.7,92.2,55.6,CLEAN,CLEAN
2016295N13089,2016-10-23 21:00:00,2016-10-22 21:00:00,2016-10-24 21:00:00,16.1,93.1,55.6,16.3,93.1,55.6,16.7,92.8,55.6,16.7,92.0,55.6,CLEAN,CLEAN
2016295N13089,2016-10-24 00:00:00,2016-10-23 00:00:00,2016-10-25 00:00:00,16.3,93.1,55.6,16.5,93.1,55.6,16.7,92.5,55.6,16.8,91.7,55.6,CLEAN,CLEAN
2016295N13089,2016-10-24 03:00:00,2016-10-23 03:00:00,2016-10-25 03:00:00,16.3,93.1,55.6,16.7,92.8,55.6,16.7,92.3,55.6,16.8,91.4,64.8,CLEAN,CLEAN
2016295N13089,2016-10-24 06:00:00,2016-10-23 06:00:00,2016-10-25 06:00:00,16.5,93.1,55.6,16.7,92.5,55.6,16.7,92.2,55.6,16.8,91.1,64.8,CLEAN,CLEAN
2016295N13089,2016-10-24 09:00:00,2016-10-23 09:00:00,2016-10-25 09:00:00,16.7,92.8,55.6,16.7,92.3,55.6,16.7,92.0,55.6,16.7,90.8,64.8,CLEAN,CLEAN
2016295N13089,2016-10-24 12:00:00,2016-10-23 12:00:00,2016-10-25 12:00:00,16.7,92.5,55.6,16.7,92.2,55.6,16.8,91.7,55.6,16.8,90.6,64.8,CLEAN,CLEAN
2016295N13089,2016-10-24 15:00:00,2016-10-23 15:00:00,2016-10-25 15:00:00,16.7,92.3,55.6,16.7,92.0,55.6,16.8,91.4,64.8,16.6,90.2,64.8,CLEAN,CLEAN
2016295N13089,2016-10-24 18:00:00,2016-10-23 18:00:00,2016-10-25 18:00:00,16.7,92.2,55.6,16.8,91.7,55.6,16.8,91.1,64.8,16.6,89.8,64.8,CLEAN,CLEAN
2016295N13089,2016-10-24 21:00:00,2016-10-23 21:00:00,2016-10-25 21:00:00,16.7,92.0,55.6,16.8,91.4,64.8,16.7,90.8,64.8,16.4,89.5,64.8,CLEAN,CLEAN
2016295N13089,2016-10-25 00:00:00,2016-10-24 00:00:00,2016-10-26 00:00:00,16.8,91.7,55.6,16.8,91.1,64.8,16.8,90.6,64.8,16.4,89.0,74.1,CLEAN,CLEAN
2016295N13089,2016-10-25 03:00:00,2016-10-24 03:00:00,2016-10-26 03:00:00,16.8,91.4,64.8,16.7,90.8,64.8,16.6,90.2,64.8,16.3,88.5,74.1,CLEAN,CLEAN
2016295N13089,2016-10-25 06:00:00,2016-10-24 06:00:00,2016-10-26 06:00:00,16.8,91.1,64.8,16.8,90.6,64.8,16.6,89.8,64.8,16.3,87.9,74.1,CLEAN,CLEAN
2016295N13089,2016-10-25 09:00:00,2016-10-24 09:00:00,2016-10-26 09:00:00,16.7,90.8,64.8,16.6,90.2,64.8,16.4,89.5,64.8,16.2,87.4,74.1,CLEAN,CLEAN
2016295N13089,2016-10-25 12:00:00,2016-10-24 12:00:00,2016-10-26 12:00:00,16.8,90.6,64.8,16.6,89.8,64.8,16.4,89.0,74.1,16.2,87.0,74.1,CLEAN,CLEAN
2016295N13089,2016-10-25 15:00:00,2016-10-24 15:00:00,2016-10-26 15:00:00,16.6,90.2,64.8,16.4,89.5,64.8,16.3,88.5,74.1,16.1,86.6,74.1,CLEAN,CLEAN
2016295N13089,2016-10-25 18:00:00,2016-10-24 18:00:00,2016-10-26 18:00:00,16.6,89.8,64.8,16.4,89.0,74.1,16.3,87.9,74.1,16.0,86.3,64.8,CLEAN,CLEAN
2016295N13089,2016-10-25 21:00:00,2016-10-24 21:00:00,2016-10-26 21:00:00,16.4,89.5,64.8,16.3,88.5,74.1,16.2,87.4,74.1,15.9,85.8,55.6,CLEAN,CLEAN
2016295N13089,2016-10-26 00:00:00,2016-10-25 00:00:00,2016-10-27 00:00:00,16.4,89.0,74.1,16.3,87.9,74.1,16.2,87.0,74.1,15.8,85.4,55.6,CLEAN,CLEAN
2016295N13089,2016-10-26 03:00:00,2016-10-25 03:00:00,2016-10-27 03:00:00,16.3,88.5,74.1,16.2,87.4,74.1,16.1,86.6,74.1,15.7,84.8,55.6,CLEAN,CLEAN
2016295N13089,2016-10-26 06:00:00,2016-10-25 06:00:00,2016-10-27 06:00:00,16.3,87.9,74.1,16.2,87.0,74.1,16.0,86.3,64.8,15.7,84.4,55.6,CLEAN,CLEAN
2016295N13089,2016-10-26 09:00:00,2016-10-25 09:00:00,2016-10-27 09:00:00,16.2,87.4,74.1,16.1,86.6,74.1,15.9,85.8,55.6,15.6,83.9,55.6,CLEAN,CLEAN
2016295N13089,2016-10-26 12:00:00,2016-10-25 12:00:00,2016-10-27 12:00:00,16.2,87.0,74.1,16.0,86.3,64.8,15.8,85.4,55.6,15.6,83.6,55.6,CLEAN,CLEAN
2016295N13089,2016-10-26 15:00:00,2016-10-25 15:00:00,2016-10-27 15:00:00,16.1,86.6,74.1,15.9,85.8,55.6,15.7,84.8,55.6,15.4,83.3,51.9,CLEAN,CLEAN
2016295N13089,2016-10-26 18:00:00,2016-10-25 18:00:00,2016-10-27 18:00:00,16.0,86.3,64.8,15.8,85.4,55.6,15.7,84.4,55.6,15.3,83.0,46.3,CLEAN,CLEAN
2016308N13088,2016-11-03 18:00:00,2016-11-02 18:00:00,2016-11-04 18:00:00,14.6,85.0,46.3,15.5,84.8,46.3,16.0,84.7,46.3,16.9,85.0,46.3,CLEAN,CLEAN
2016308N13088,2016-11-03 21:00:00,2016-11-02 21:00:00,2016-11-04 21:00:00,15.0,84.9,46.3,16.0,84.7,46.3,16.1,84.7,46.3,17.2,85.4,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 00:00:00,2016-11-03 00:00:00,2016-11-05 00:00:00,15.5,84.8,46.3,16.0,84.7,46.3,16.3,84.7,46.3,17.7,86.0,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 03:00:00,2016-11-03 03:00:00,2016-11-05 03:00:00,16.0,84.7,46.3,16.1,84.7,46.3,16.6,84.8,46.3,18.3,87.0,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 06:00:00,2016-11-03 06:00:00,2016-11-05 06:00:00,16.0,84.7,46.3,16.3,84.7,46.3,16.9,85.0,46.3,18.5,87.0,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 09:00:00,2016-11-03 09:00:00,2016-11-05 09:00:00,16.1,84.7,46.3,16.6,84.8,46.3,17.2,85.4,46.3,18.7,87.7,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 12:00:00,2016-11-03 12:00:00,2016-11-05 12:00:00,16.3,84.7,46.3,16.9,85.0,46.3,17.7,86.0,46.3,19.0,88.7,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 15:00:00,2016-11-03 15:00:00,2016-11-05 15:00:00,16.6,84.8,46.3,17.2,85.4,46.3,18.3,87.0,46.3,19.2,89.1,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 18:00:00,2016-11-03 18:00:00,2016-11-05 18:00:00,16.9,85.0,46.3,17.7,86.0,46.3,18.5,87.0,46.3,19.5,89.5,46.3,CLEAN,CLEAN
2016308N13088,2016-11-04 21:00:00,2016-11-03 21:00:00,2016-11-05 21:00:00,17.2,85.4,46.3,18.3,87.0,46.3,18.7,87.7,46.3,20.0,90.3,46.3,CLEAN,CLEAN
2016308N13088,2016-11-05 00:00:00,2016-11-04 00:00:00,2016-11-06 00:00:00,17.7,86.0,46.3,18.5,87.0,46.3,19.0,88.7,46.3,20.5,91.0,46.3,CLEAN,CLEAN
2016308N13088,2016-11-05 03:00:00,2016-11-04 03:00:00,2016-11-06 03:00:00,18.3,87.0,46.3,18.7,87.7,46.3,19.2,89.1,46.3,21.0,91.5,46.3,CLEAN,CLEAN
2016308N13088,2016-11-05 06:00:00,2016-11-04 06:00:00,2016-11-06 06:00:00,18.5,87.0,46.3,19.0,88.7,46.3,19.5,89.5,46.3,21.5,91.8,46.3,CLEAN,CLEAN
2016308N13088,2016-11-05 09:00:00,2016-11-04 09:00:00,2016-11-06 09:00:00,18.7,87.7,46.3,19.2,89.1,46.3,20.0,90.3,46.3,21.6,91.9,46.3,CLEAN,CLEAN
2016335N07088,2016-11-30 12:00:00,2016-11-29 12:00:00,2016-12-01 12:00:00,9.8,83.9,74.1,10.3,83.0,74.1,10.4,82.0,64.8,10.8,80.6,55.6,CLEAN,CLEAN
2016335N07088,2016-11-30 15:00:00,2016-11-29 15:00:00,2016-12-01 15:00:00,10.0,83.4,74.1,10.3,82.2,74.1,10.4,81.7,55.6,10.8,80.4,51.9,CLEAN,CLEAN
2016335N07088,2016-11-30 18:00:00,2016-11-29 18:00:00,2016-12-01 18:00:00,10.3,83.0,74.1,10.4,82.0,64.8,10.5,81.3,55.6,10.8,80.1,46.3,CLEAN,CLEAN
2016335N07088,2016-11-30 21:00:00,2016-11-29 21:00:00,2016-12-01 21:00:00,10.3,82.2,74.1,10.4,81.7,55.6,10.6,80.9,55.6,10.8,79.9,46.3,CLEAN,CLEAN
2016335N07088,2016-12-01 00:00:00,2016-11-30 00:00:00,2016-12-02 00:00:00,10.4,82.0,64.8,10.5,81.3,55.6,10.8,80.6,55.6,10.9,79.6,46.3,CLEAN,CLEAN
2017147N14087,2017-05-29 00:00:00,2017-05-28 00:00:00,2017-05-30 00:00:00,17.0,91.3,83.3,17.8,91.5,83.3,18.7,91.6,92.6,21.0,91.9,111.1,CLEAN,CLEAN
2017147N14087,2017-05-29 03:00:00,2017-05-28 03:00:00,2017-05-30 03:00:00,17.3,91.3,83.3,18.2,91.6,83.3,19.0,91.6,101.9,21.9,92.0,111.1,CLEAN,CLEAN
2017147N14087,2017-05-29 06:00:00,2017-05-28 06:00:00,2017-05-30 06:00:00,17.8,91.5,83.3,18.7,91.6,92.6,19.8,91.7,101.9,23.0,92.0,101.9,CLEAN,CLEAN
2017147N14087,2017-05-29 09:00:00,2017-05-28 09:00:00,2017-05-30 09:00:00,18.2,91.6,83.3,19.0,91.6,101.9,20.3,91.7,111.1,23.9,92.2,74.1,CLEAN,CLEAN
2017147N14087,2017-05-29 12:00:00,2017-05-28 12:00:00,2017-05-30 12:00:00,18.7,91.6,92.6,19.8,91.7,101.9,21.0,91.9,111.1,24.7,92.4,55.6,CLEAN,CLEAN
2017147N14087,2017-05-29 15:00:00,2017-05-28 15:00:00,2017-05-30 15:00:00,19.0,91.6,101.9,20.3,91.7,111.1,21.9,92.0,111.1,25.2,92.6,46.3,CLEAN,CLEAN
2017147N14087,2017-05-29 18:00:00,2017-05-28 18:00:00,2017-05-30 18:00:00,19.8,91.7,101.9,21.0,91.9,111.1,23.0,92.0,101.9,25.7,92.9,37.0,CLEAN,CLEAN
2017319N15083,2017-11-16 03:00:00,2017-11-15 03:00:00,2017-11-17 03:00:00,17.7,84.3,46.3,17.9,84.6,46.3,18.3,85.3,46.3,19.5,86.3,46.3,CLEAN,CLEAN
2017340N09089,2017-12-07 03:00:00,2017-12-06 03:00:00,2017-12-08 03:00:00,12.0,88.0,46.3,12.5,87.8,46.3,13.1,87.7,46.3,15.0,86.8,55.6,CLEAN,CLEAN
2017340N09089,2017-12-07 06:00:00,2017-12-06 06:00:00,2017-12-08 06:00:00,12.2,87.9,46.3,12.8,87.7,46.3,13.4,87.6,46.3,15.8,86.6,55.6,CLEAN,CLEAN
2017340N09089,2017-12-07 09:00:00,2017-12-06 09:00:00,2017-12-08 09:00:00,12.5,87.8,46.3,13.1,87.7,46.3,13.8,87.3,51.9,16.5,86.5,55.6,CLEAN,CLEAN
2017340N09089,2017-12-07 12:00:00,2017-12-06 12:00:00,2017-12-08 12:00:00,12.8,87.7,46.3,13.4,87.6,46.3,14.3,87.0,55.6,17.0,86.3,55.6,CLEAN,CLEAN
2017340N09089,2017-12-07 15:00:00,2017-12-06 15:00:00,2017-12-08 15:00:00,13.1,87.7,46.3,13.8,87.3,51.9,15.0,86.8,55.6,17.6,86.3,51.9,CLEAN,CLEAN
2017340N09089,2017-12-07 18:00:00,2017-12-06 18:00:00,2017-12-08 18:00:00,13.4,87.6,46.3,14.3,87.0,55.6,15.8,86.6,55.6,18.1,86.4,46.3,CLEAN,CLEAN
2017340N09089,2017-12-07 21:00:00,2017-12-06 21:00:00,2017-12-08 21:00:00,13.8,87.3,51.9,15.0,86.8,55.6,16.5,86.5,55.6,18.4,86.4,46.3,CLEAN,CLEAN
2017340N09089,2017-12-08 00:00:00,2017-12-07 00:00:00,2017-12-09 00:00:00,14.3,87.0,55.6,15.8,86.6,55.6,17.0,86.3,55.6,18.7,86.5,46.3,CLEAN,CLEAN
2017340N09089,2017-12-08 03:00:00,2017-12-07 03:00:00,2017-12-09 03:00:00,15.0,86.8,55.6,16.5,86.5,55.6,17.6,86.3,51.9,18.8,86.7,46.3,CLEAN,CLEAN
2017340N09089,2017-12-08 06:00:00,2017-12-07 06:00:00,2017-12-09 06:00:00,15.8,86.6,55.6,17.0,86.3,55.6,18.1,86.4,46.3,19.0,86.9,46.3,CLEAN,CLEAN
2018136N11054,2018-05-17 12:00:00,2018-05-16 12:00:00,2018-05-18 12:00:00,13.0,48.1,74.1,12.6,47.3,74.1,12.2,46.5,83.3,11.5,45.5,83.3,CLEAN,CLEAN
2018136N11054,2018-05-17 15:00:00,2018-05-16 15:00:00,2018-05-18 15:00:00,12.9,47.7,74.1,12.4,46.9,74.1,12.0,46.2,83.3,11.4,45.3,83.3,CLEAN,CLEAN
2018136N11054,2018-05-17 18:00:00,2018-05-16 18:00:00,2018-05-18 18:00:00,12.6,47.3,74.1,12.2,46.5,83.3,11.9,46.0,83.3,11.3,45.1,83.3,CLEAN,CLEAN
2018136N11054,2018-05-17 21:00:00,2018-05-16 21:00:00,2018-05-18 21:00:00,12.4,46.9,74.1,12.0,46.2,83.3,11.7,45.6,83.3,11.1,45.0,83.3,CLEAN,CLEAN
2018136N11054,2018-05-18 00:00:00,2018-05-17 00:00:00,2018-05-19 00:00:00,12.2,46.5,83.3,11.9,46.0,83.3,11.5,45.5,83.3,11.0,44.8,83.3,CLEAN,CLEAN
2018136N11054,2018-05-18 03:00:00,2018-05-17 03:00:00,2018-05-19 03:00:00,12.0,46.2,83.3,11.7,45.6,83.3,11.4,45.3,83.3,10.8,44.5,83.3,CLEAN,CLEAN
2018136N11054,2018-05-18 06:00:00,2018-05-17 06:00:00,2018-05-19 06:00:00,11.9,46.0,83.3,11.5,45.5,83.3,11.3,45.1,83.3,10.7,44.2,74.1,CLEAN,CLEAN
2018136N11054,2018-05-18 09:00:00,2018-05-17 09:00:00,2018-05-19 09:00:00,11.7,45.6,83.3,11.4,45.3,83.3,11.1,45.0,83.3,10.5,44.0,74.1,CLEAN,CLEAN
2018279N11069,2018-10-07 09:00:00,2018-10-06 09:00:00,2018-10-08 09:00:00,11.8,64.8,55.6,12.0,63.9,55.6,12.0,63.0,61.1,12.3,61.6,83.3,CLEAN,CLEAN
2018279N11069,2018-10-07 12:00:00,2018-10-06 12:00:00,2018-10-08 12:00:00,12.0,64.3,55.6,12.0,63.5,55.6,12.1,62.5,64.8,12.4,61.3,83.3,CLEAN,CLEAN
2018279N11069,2018-10-07 15:00:00,2018-10-06 15:00:00,2018-10-08 15:00:00,12.0,63.9,55.6,12.0,63.0,61.1,12.1,62.1,74.1,12.5,61.1,83.3,CLEAN,CLEAN
2018279N11069,2018-10-07 18:00:00,2018-10-06 18:00:00,2018-10-08 18:00:00,12.0,63.5,55.6,12.1,62.5,64.8,12.2,61.9,74.1,12.6,60.9,83.3,CLEAN,CLEAN
2018279N11069,2018-10-07 21:00:00,2018-10-06 21:00:00,2018-10-08 21:00:00,12.0,63.0,61.1,12.1,62.1,74.1,12.3,61.6,83.3,12.7,60.6,83.3,CLEAN,CLEAN
2018279N11069,2018-10-08 00:00:00,2018-10-07 00:00:00,2018-10-09 00:00:00,12.1,62.5,64.8,12.2,61.9,74.1,12.4,61.3,83.3,12.8,60.5,83.3,CLEAN,CLEAN
2018279N11069,2018-10-08 03:00:00,2018-10-07 03:00:00,2018-10-09 03:00:00,12.1,62.1,74.1,12.3,61.6,83.3,12.5,61.1,83.3,12.9,60.4,83.3,CLEAN,CLEAN
2018279N11069,2018-10-08 06:00:00,2018-10-07 06:00:00,2018-10-09 06:00:00,12.2,61.9,74.1,12.4,61.3,83.3,12.6,60.9,83.3,13.0,60.4,83.3,CLEAN,CLEAN
2018279N11069,2018-10-08 09:00:00,2018-10-07 09:00:00,2018-10-09 09:00:00,12.3,61.6,83.3,12.5,61.1,83.3,12.7,60.6,83.3,13.1,60.3,92.6,CLEAN,CLEAN
2018279N11069,2018-10-08 12:00:00,2018-10-07 12:00:00,2018-10-09 12:00:00,12.4,61.3,83.3,12.6,60.9,83.3,12.8,60.5,83.3,13.2,60.1,101.9,CLEAN,CLEAN
2018279N11069,2018-10-08 15:00:00,2018-10-07 15:00:00,2018-10-09 15:00:00,12.5,61.1,83.3,12.7,60.6,83.3,12.9,60.4,83.3,13.4,59.8,101.9,CLEAN,CLEAN
2018279N11069,2018-10-08 18:00:00,2018-10-07 18:00:00,2018-10-09 18:00:00,12.6,60.9,83.3,12.8,60.5,83.3,13.0,60.4,83.3,13.6,59.6,101.9,CLEAN,CLEAN
2018279N11069,2018-10-08 21:00:00,2018-10-07 21:00:00,2018-10-09 21:00:00,12.7,60.6,83.3,12.9,60.4,83.3,13.1,60.3,92.6,13.7,59.3,111.1,CLEAN,CLEAN
2018279N11069,2018-10-09 00:00:00,2018-10-08 00:00:00,2018-10-10 00:00:00,12.8,60.5,83.3,13.0,60.4,83.3,13.2,60.1,101.9,14.0,59.2,120.4,CLEAN,CLEAN
2018279N11069,2018-10-09 03:00:00,2018-10-08 03:00:00,2018-10-10 03:00:00,12.9,60.4,83.3,13.1,60.3,92.6,13.4,59.8,101.9,14.1,59.1,120.4,CLEAN,CLEAN
2018279N11069,2018-10-09 06:00:00,2018-10-08 06:00:00,2018-10-10 06:00:00,13.0,60.4,83.3,13.2,60.1,101.9,13.6,59.6,101.9,14.2,59.0,138.9,CLEAN,CLEAN
2018279N11069,2018-10-09 09:00:00,2018-10-08 09:00:00,2018-10-10 09:00:00,13.1,60.3,92.6,13.4,59.8,101.9,13.7,59.3,111.1,14.4,58.7,138.9,CLEAN,CLEAN
2018279N11069,2018-10-09 12:00:00,2018-10-08 12:00:00,2018-10-10 12:00:00,13.2,60.1,101.9,13.6,59.6,101.9,14.0,59.2,120.4,14.4,58.6,138.9,CLEAN,CLEAN
2018279N11069,2018-10-09 15:00:00,2018-10-08 15:00:00,2018-10-10 15:00:00,13.4,59.8,101.9,13.7,59.3,111.1,14.1,59.1,120.4,14.5,58.5,138.9,CLEAN,CLEAN
2018279N11069,2018-10-09 18:00:00,2018-10-08 18:00:00,2018-10-10 18:00:00,13.6,59.6,101.9,14.0,59.2,120.4,14.2,59.0,138.9,14.5,58.4,138.9,CLEAN,CLEAN
2018279N11069,2018-10-09 21:00:00,2018-10-08 21:00:00,2018-10-10 21:00:00,13.7,59.3,111.1,14.1,59.1,120.4,14.4,58.7,138.9,14.5,58.4,138.9,CLEAN,CLEAN
2018279N11069,2018-10-10 00:00:00,2018-10-09 00:00:00,2018-10-11 00:00:00,14.0,59.2,120.4,14.2,59.0,138.9,14.4,58.6,138.9,14.6,58.2,138.9,CLEAN,CLEAN
2018279N11069,2018-10-10 03:00:00,2018-10-09 03:00:00,2018-10-11 03:00:00,14.1,59.1,120.4,14.4,58.7,138.9,14.5,58.5,138.9,14.4,58.0,129.6,CLEAN,CLEAN
2018279N11069,2018-10-10 06:00:00,2018-10-09 06:00:00,2018-10-11 06:00:00,14.2,59.0,138.9,14.4,58.6,138.9,14.5,58.4,138.9,14.5,57.9,129.6,CLEAN,CLEAN
2018279N11069,2018-10-10 09:00:00,2018-10-09 09:00:00,2018-10-11 09:00:00,14.4,58.7,138.9,14.5,58.5,138.9,14.5,58.4,138.9,14.5,57.9,129.6,CLEAN,CLEAN
2018279N11069,2018-10-10 12:00:00,2018-10-09 12:00:00,2018-10-11 12:00:00,14.4,58.6,138.9,14.5,58.4,138.9,14.6,58.2,138.9,14.5,57.8,129.6,CLEAN,CLEAN
2018279N11069,2018-10-10 15:00:00,2018-10-09 15:00:00,2018-10-11 15:00:00,14.5,58.5,138.9,14.5,58.4,138.9,14.4,58.0,129.6,14.5,57.8,129.6,CLEAN,CLEAN
2018279N11069,2018-10-10 18:00:00,2018-10-09 18:00:00,2018-10-11 18:00:00,14.5,58.4,138.9,14.6,58.2,138.9,14.5,57.9,129.6,14.6,57.7,129.6,CLEAN,CLEAN
2018279N11069,2018-10-10 21:00:00,2018-10-09 21:00:00,2018-10-11 21:00:00,14.5,58.4,138.9,14.4,58.0,129.6,14.5,57.9,129.6,14.7,57.7,120.4,CLEAN,CLEAN
2018279N11069,2018-10-11 00:00:00,2018-10-10 00:00:00,2018-10-12 00:00:00,14.6,58.2,138.9,14.5,57.9,129.6,14.5,57.8,129.6,14.7,57.6,111.1,CLEAN,CLEAN
2018279N11069,2018-10-11 03:00:00,2018-10-10 03:00:00,2018-10-12 03:00:00,14.4,58.0,129.6,14.5,57.9,129.6,14.5,57.8,129.6,14.6,57.5,101.9,CLEAN,CLEAN
2018279N11069,2018-10-11 06:00:00,2018-10-10 06:00:00,2018-10-12 06:00:00,14.5,57.9,129.6,14.5,57.8,129.6,14.6,57.7,129.6,14.7,57.4,92.6,CLEAN,CLEAN
2018279N11069,2018-10-11 09:00:00,2018-10-10 09:00:00,2018-10-12 09:00:00,14.5,57.9,129.6,14.5,57.8,129.6,14.7,57.7,120.4,14.6,57.2,92.6,CLEAN,CLEAN
2018279N11069,2018-10-11 12:00:00,2018-10-10 12:00:00,2018-10-12 12:00:00,14.5,57.8,129.6,14.6,57.7,129.6,14.7,57.6,111.1,14.7,57.0,92.6,CLEAN,CLEAN
2018279N11069,2018-10-11 15:00:00,2018-10-10 15:00:00,2018-10-12 15:00:00,14.5,57.8,129.6,14.7,57.7,120.4,14.6,57.5,101.9,14.7,56.8,92.6,CLEAN,CLEAN
2018279N11069,2018-10-11 18:00:00,2018-10-10 18:00:00,2018-10-12 18:00:00,14.6,57.7,129.6,14.7,57.6,111.1,14.7,57.4,92.6,14.8,56.5,83.3,CLEAN,CLEAN
2018279N11069,2018-10-11 21:00:00,2018-10-10 21:00:00,2018-10-12 21:00:00,14.7,57.7,120.4,14.6,57.5,101.9,14.6,57.2,92.6,14.8,56.2,83.3,CLEAN,CLEAN
2018279N11069,2018-10-12 00:00:00,2018-10-11 00:00:00,2018-10-13 00:00:00,14.7,57.6,111.1,14.7,57.4,92.6,14.7,57.0,92.6,14.8,55.9,83.3,CLEAN,CLEAN
2018279N11069,2018-10-12 03:00:00,2018-10-11 03:00:00,2018-10-13 03:00:00,14.6,57.5,101.9,14.6,57.2,92.6,14.7,56.8,92.6,14.8,55.6,74.1,CLEAN,CLEAN
2018279N11069,2018-10-12 06:00:00,2018-10-11 06:00:00,2018-10-13 06:00:00,14.7,57.4,92.6,14.7,57.0,92.6,14.8,56.5,83.3,14.9,55.3,74.1,CLEAN,CLEAN
2018279N11069,2018-10-12 09:00:00,2018-10-11 09:00:00,2018-10-13 09:00:00,14.6,57.2,92.6,14.7,56.8,92.6,14.8,56.2,83.3,14.9,54.9,74.1,CLEAN,CLEAN
2018279N11069,2018-10-12 12:00:00,2018-10-11 12:00:00,2018-10-13 12:00:00,14.7,57.0,92.6,14.8,56.5,83.3,14.8,55.9,83.3,14.9,54.5,74.1,CLEAN,CLEAN
